Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,07:40,07:40,00:00,-
2,兰州,07:52,08:18,00:12,5
3,渭源,10:05,10:17,01:59,-
4,漳县,10:49,10:52,02:31,-
5,岷县,11:18,11:20,02:57,-
6,陇南,12:59,13:04,04:36,-
7,广元,14:52,15:18,06:24,-
8,南充北,17:07,17:11,08:13,-
9,重庆北,19:17,19:45,10:19,872
10,涪陵,20:55,21:03,11:29,-
11,武隆,21:47,21:55,12:13,-
12,黔江,23:10,23:20,13:28,-
13,酉阳,00:41,00:46,14:49,-
14,秀山,01:28,01:36,15:31,-
15,铜仁,02:53,03:02,16:48,-
16,怀化,04:16,04:28,18:02,-
17,涟源,07:44,07:47,21:18,-
18,娄底,08:26,08:32,21:57,-
19,株洲,10:20,10:32,23:45,-
20,衡阳,11:55,12:04,25:08,-
21,郴州,13:44,13:49,26:48,-
22,韶关东,15:27,15:33,28:26,-
23,源潭,17:04,17:07,29:57,-
24,广州,18:01,18:13,30:51,-
25,东莞东,20:08,20:08,32:46,-
