Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,07:07,00:00,-
2,嘉兴,08:06,08:10,00:59,80
3,杭州东,09:35,09:42,02:24,167
4,义乌,10:55,11:12,03:37,312
5,金华,12:03,12:09,04:28,360
6,衢州,13:01,13:04,05:20,446
7,江山,13:23,13:28,05:39,481
8,上饶,14:41,14:45,06:52,481
9,鹰潭,15:54,16:02,08:01,597
10,樟树,17:39,17:43,09:38,843
11,新余,18:30,18:35,10:25,843
12,萍乡,19:51,19:57,11:41,968
13,株洲,21:05,21:25,12:49,1049
14,湘潭,21:51,21:57,13:15,1075
15,娄底,23:10,23:16,14:28,1174
16,怀化,03:25,03:43,18:37,1489
17,凯里,07:33,07:39,22:27,1810
18,贵阳,10:15,10:15,25:03,1948
