Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,----,08:30,00:00,-
2,漯河西,09:06,09:09,00:36,155
3,驻马店西,09:27,09:30,00:54,219
4,明港东,09:47,09:49,01:11,287
5,信阳东,10:02,10:05,01:24,337
6,孝感北,10:23,10:26,01:42,410
7,武汉,10:59,11:06,02:15,536
8,咸宁北,11:31,11:33,02:40,621
9,岳阳东,12:03,12:05,03:10,751
10,长沙南,12:39,12:47,03:44,898
11,韶山南,13:10,13:12,04:07,964
12,娄底南,13:29,13:31,04:24,1023
13,新化南,13:55,13:57,04:48,1112
14,怀化南,14:30,14:34,05:21,1230
15,铜仁南,15:02,15:04,05:49,1269
16,贵定北,15:57,15:59,06:42,-
17,贵阳北,16:19,16:23,07:02,1279
18,安顺西,16:53,16:55,07:32,1289
19,普安县,17:35,17:37,08:12,1294
20,曲靖北,18:08,18:10,08:43,1309
21,昆明南,18:46,18:58,09:19,1319
22,玉溪,19:30,19:30,09:51,2146
