Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京,----,14:38,00:00,-
2,镇江,15:18,15:21,00:40,64
3,丹阳,15:39,15:42,00:58,92
4,常州,16:13,16:16,01:29,136
5,无锡,16:43,16:47,01:56,175
6,苏州,17:15,17:19,02:24,217
7,上海南,18:48,19:15,03:53,315
8,嘉兴,20:02,20:05,04:40,395
9,海宁,20:26,20:29,05:01,423
10,杭州东,21:21,21:27,05:53,460
11,诸暨,22:16,22:19,06:42,553
12,义乌,22:45,22:48,07:08,627
13,金华,23:27,23:33,07:47,653
14,衢州,00:46,01:04,09:00,739
15,上饶,02:55,02:59,10:51,796
16,鹰潭,04:21,04:29,12:13,696
17,进贤,05:19,05:23,13:03,961
18,丰城,06:00,06:05,13:40,583
19,樟树,06:22,06:36,13:57,607
20,新余,07:22,07:36,14:43,683
21,宜春,08:14,08:18,15:21,737
22,萍乡,09:00,09:04,16:03,808
23,醴陵,09:43,09:48,16:42,847
24,株洲,10:16,10:38,17:10,889
25,衡阳,12:01,12:10,18:33,1023
26,郴州,13:50,13:55,20:13,1614
27,韶关东,15:33,15:39,21:51,1767
28,广州,18:30,18:30,24:42,1988
