Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,06:44,00:00,-
2,漳州,07:03,07:05,00:19,42
3,龙岩,07:47,07:51,01:01,156
4,古田会址,08:06,08:08,01:16,-
5,长汀南,08:38,08:40,01:46,171
6,赣县北,09:31,09:33,02:37,-
7,兴国西,09:47,09:49,02:51,-
8,泰和,10:13,10:15,03:15,-
9,吉安西,10:27,10:29,03:27,-
10,樟树东,10:58,11:00,03:56,-
11,南昌西,11:31,11:42,04:27,688
12,宜春,12:25,12:27,05:10,864
13,萍乡北,12:46,12:49,05:29,925
14,长沙南,13:21,13:27,06:01,1030
15,娄底南,14:02,14:04,06:36,993
16,溆浦南,14:40,14:42,07:12,-
17,怀化南,15:03,15:06,07:33,1200
18,芷江,15:18,15:24,07:45,1534
19,贵阳东,16:44,16:49,09:05,-
20,重庆西,18:53,18:58,11:09,-
21,资中北,19:46,19:49,11:57,-
22,简阳南,20:09,20:12,12:17,-
23,成都东,20:31,20:31,12:36,-
