Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,07:05,00:00,-
2,遂宁,08:01,08:04,00:56,146
3,合川,08:53,09:02,01:45,247
4,重庆北,09:27,09:37,02:10,313
5,长寿北,10:07,10:09,02:40,381
6,涪陵北,10:21,10:23,02:52,405
7,丰都,10:42,10:44,03:11,447
8,恩施,12:05,12:12,04:32,652
9,建始,12:35,12:41,04:55,687
10,宜昌东,14:07,14:14,06:21,866
11,荆州,14:48,14:51,06:55,954
12,潜江,15:16,15:19,07:20,1024
13,汉川,15:51,15:53,07:52,1112
14,汉口,16:17,16:33,08:16,1158
15,红安西,17:02,17:07,08:45,1230
16,金寨,17:49,17:51,09:27,1378
17,六安,18:08,18:10,09:44,1430
18,合肥南,18:34,18:57,10:08,1244
19,全椒,19:32,19:39,10:43,1618
20,南京南,20:00,20:03,11:04,1401
21,镇江,20:31,20:33,11:32,1748
22,丹阳,20:46,20:48,11:45,1776
23,常州,21:03,21:05,12:00,1820
24,无锡,21:20,21:22,12:15,1859
25,苏州,21:38,21:40,12:31,1628
26,昆山南,21:53,21:55,12:44,1935
27,上海虹桥,22:14,22:14,13:03,1985
