Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,连云港东,----,11:17,00:00,-
2,连云港,11:45,11:49,00:28,-
3,东海县,12:16,12:20,00:55,60
4,新沂,12:50,12:55,01:25,101
5,邳州,13:19,13:22,01:49,138
6,徐州,14:34,14:58,03:01,210
7,萧县,15:32,15:36,03:35,-
8,淮北,16:02,16:10,04:01,272
9,涡阳,17:00,17:06,04:51,357
10,阜阳,18:20,18:40,06:05,433
11,阜南,19:18,19:22,06:43,477
12,潢川,20:21,20:25,07:42,549
13,光山,20:40,20:43,07:57,-
14,麻城,21:46,21:51,09:00,669
15,黄州,22:31,22:34,09:40,736
16,蕲春,23:15,23:19,10:21,795
17,九江,00:19,00:23,11:21,892
18,南昌,01:40,01:57,12:38,1027
19,宜春,04:26,04:30,15:07,1242
20,萍乡,05:14,05:18,15:51,1313
21,株洲,06:35,06:58,17:08,1394
22,衡阳,08:21,08:27,18:31,1528
23,耒阳,09:12,09:15,19:16,1591
24,郴州,10:13,10:19,20:14,1675
25,乐昌,11:26,11:29,21:21,1778
26,韶关东,12:03,12:09,21:55,1828
27,广州,14:42,14:42,24:28,2049
