Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,保定,14:35,14:35,00:00,-
2,定州,15:12,15:14,00:37,-
3,正定,15:53,15:55,01:16,-
4,石家庄,16:12,16:20,01:33,135
5,邢台,17:23,17:25,02:36,244
6,邯郸,18:23,18:29,03:34,300
7,聊城,21:07,21:30,06:12,455
8,济南,23:37,23:56,08:19,579
9,泰山,00:48,01:03,09:11,652
10,兖州,02:01,02:11,10:09,-
11,徐州,04:46,04:54,12:44,898
12,蚌埠,06:50,06:54,14:40,1062
13,南京,09:44,09:51,17:30,1246
14,镇江,10:49,10:53,18:28,1310
15,常州,11:49,11:53,19:24,1382
16,无锡,12:20,12:24,19:51,1421
17,苏州,12:52,12:56,20:19,1463
18,上海,13:55,13:55,21:18,1547
