Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,珠海,----,10:11,00:00,-
2,中山,10:34,10:36,00:23,46
3,广州南,11:07,11:17,00:54,116
4,韶关,12:08,12:10,01:45,343
5,耒阳西,12:57,12:59,02:32,-
6,株洲西,13:38,13:40,03:11,771
7,长沙南,13:59,14:02,03:30,823
8,岳阳东,14:35,14:37,04:03,970
9,武汉,15:28,15:34,04:54,1185
10,信阳东,16:17,16:19,05:37,1384
11,驻马店西,16:44,16:46,06:02,1502
12,漯河西,17:04,17:06,06:20,1566
13,许昌东,17:22,17:24,06:36,-
14,郑州东,17:47,17:53,06:59,1721
15,鹤壁东,18:24,18:26,07:30,-
16,安阳东,18:41,18:47,07:45,-
17,石家庄,19:38,19:50,08:36,2133
18,涿州东,20:42,20:44,09:28,2352
19,北京西,21:10,21:10,09:54,2414
