Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,石家庄北,15:30,15:30,00:00,-
2,晋州,16:09,16:11,00:39,64
3,辛集,16:26,16:28,00:54,85
4,衡水,17:03,17:10,01:29,132
5,清河城,18:02,18:05,02:21,212
6,聊城,18:53,18:59,03:09,284
7,郓城,19:58,20:04,04:08,384
8,菏泽,20:39,21:30,04:43,440
9,巨野,22:08,22:11,05:21,-
10,济宁,22:42,22:45,05:52,-
11,兖州,23:14,23:21,06:21,-
12,徐州,02:49,03:04,09:49,-
13,南京,07:51,08:00,14:36,1200
14,镇江,08:40,08:44,15:16,-
15,丹阳,09:02,09:07,15:34,-
16,常州,09:36,09:40,16:03,1216
17,无锡,10:07,10:11,16:30,1375
18,苏州,10:45,10:50,17:04,1417
19,上海,13:07,13:07,19:21,1508
