Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,满洲里,11:53,11:53,00:00,-
2,扎赉诺尔西,12:16,12:19,00:23,23
3,海拉尔,13:58,14:08,02:02,186
4,牙克石,15:13,15:18,03:07,268
5,免渡河,15:43,15:46,03:32,301
6,乌奴耳,16:10,16:12,03:56,331
7,西岭口,16:30,16:31,04:14,353
8,博克图,17:09,17:15,04:52,396
9,扎兰屯,18:58,19:02,06:35,475
10,碾子山,19:46,19:49,07:19,580
11,齐齐哈尔,21:16,21:39,08:46,608
12,泰来,23:20,23:26,10:27,724
13,白城,00:35,00:55,11:36,826
14,通辽,03:50,04:16,14:31,1096
15,开鲁,05:41,05:43,15:56,1274
16,查布嘎,07:25,07:27,17:38,1385
17,林东,08:25,08:27,18:36,1447
18,大板,09:59,10:30,20:08,1539
19,林西,11:22,11:24,21:00,1590
20,经棚,12:49,12:51,22:25,1672
21,桑根达来,14:49,14:55,24:23,1828
22,正镶白旗,16:05,16:11,25:33,1923
23,化德,17:29,17:31,26:51,2032
24,商都,18:21,18:23,27:41,2094
25,集宁南,19:41,19:59,28:59,2374
26,呼和浩特东,21:33,21:42,30:33,2524
27,呼和浩特,21:56,21:56,30:47,2488
