Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长春,00:00,17:02,00:00,-
2,九台,17:40,17:43,00:38,52
3,吉林,18:36,19:02,01:31,111
4,烟筒山,20:19,20:22,02:48,227
5,明城,20:34,20:37,03:00,240
6,磐石,21:03,21:07,03:26,272
7,朝阳镇,21:37,21:42,03:56,311
8,梅河口,22:10,22:18,04:24,346
9,草市,22:54,22:56,05:00,-
10,清原,23:34,23:36,05:38,428
11,抚顺北,01:08,01:25,07:10,527
12,沈阳,02:16,02:43,08:01,313
13,绥中北,06:33,06:36,11:51,625
14,山海关,07:23,07:33,12:38,717
15,秦皇岛,07:53,07:56,12:58,714
16,滦县,08:54,08:56,13:56,824
17,唐山,09:47,09:50,14:47,953
18,天津,11:15,11:30,16:12,999
19,杨柳青,11:57,11:59,16:39,1306
20,静海,12:17,12:19,16:57,1334
21,沧州,13:02,13:05,17:40,1407
22,泊头,13:54,13:59,18:29,1446
23,德州,14:59,15:02,19:29,1520
24,平原,15:25,15:28,19:52,1555
25,济南,16:37,16:52,21:01,1321
26,泰山,17:44,17:48,21:53,1711
27,兖州,18:46,18:48,22:51,1794
28,邹城,19:03,19:05,23:06,1815
29,滕州,19:32,19:34,23:33,1855
30,徐州,20:53,21:01,24:52,1957
31,蚌埠,22:47,22:52,26:38,2121
32,滁州北,00:10,00:13,27:56,-
33,南京,00:57,01:04,28:40,2305
34,常州,02:24,02:27,30:00,2441
35,无锡,02:54,02:57,30:27,-
36,苏州,03:25,03:28,30:55,2522
37,上海南,04:41,05:02,32:08,2620
38,嘉兴,05:49,05:52,32:55,2700
39,海宁,06:13,06:16,33:16,2728
40,杭州东,06:58,07:04,33:58,2787
41,绍兴,07:45,07:48,34:39,2844
42,上虞,08:11,08:14,35:02,2872
43,宁波,09:38,09:38,36:26,2952
