Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京,11:03,11:03,00:00,-
2,唐山北,12:38,12:42,01:35,151
3,滦县,13:19,13:36,02:12,156
4,秦皇岛,14:33,14:36,03:09,299
5,山海关,15:00,15:06,03:33,222
6,绥中,15:48,15:51,04:15,287
7,兴城,16:20,16:22,04:44,335
8,葫芦岛,16:39,16:42,05:01,356
9,锦州,17:21,17:29,05:40,406
10,沟帮子,18:09,18:12,06:20,470
11,沈阳北,20:35,20:44,08:43,703
12,铁岭,21:50,21:53,09:49,718
13,公主岭,23:44,23:46,11:40,889
14,长春,00:28,00:36,12:22,910
15,哈尔滨东,03:31,04:10,15:17,1190
16,绥化,05:30,05:36,16:37,1312
17,庆安,06:16,06:18,17:17,1457
18,铁力,06:52,06:55,17:51,1517
19,朗乡,07:58,08:00,18:54,1585
20,带岭,08:15,08:17,19:09,1599
21,南岔,08:46,08:49,19:38,1644
22,威岭,09:21,09:23,20:10,-
23,浩良河,09:39,09:41,20:26,1698
24,香兰,09:54,09:56,20:39,1687
25,汤原,10:11,10:14,20:54,1735
26,佳木斯,10:51,10:51,21:31,1756
