Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,12:47,12:47,00:00,-
2,金州,12:59,13:02,00:12,16
3,普兰店,13:33,13:36,00:43,61
4,瓦房店,13:55,13:58,01:02,88
5,熊岳城,14:46,14:49,01:50,162
6,大石桥,15:32,15:38,02:33,223
7,鞍山,16:26,16:29,03:21,291
8,辽阳,16:46,16:49,03:38,313
9,沈阳,17:37,17:52,04:26,377
10,铁岭,18:37,18:40,05:11,450
11,开原,19:02,19:04,05:33,484
12,昌图,19:26,19:28,05:55,515
13,四平,20:07,20:10,06:34,568
14,公主岭,20:43,20:45,07:07,621
15,长春,21:29,21:39,07:51,633
16,哈尔滨东,00:40,01:12,10:52,938
17,绥化,02:32,02:35,12:12,1066
18,铁力,03:46,03:48,13:23,1168
19,带岭,05:02,05:04,14:37,1250
20,南岔,05:33,05:39,15:06,1295
21,西林,06:36,06:38,16:03,1338
22,美溪,07:05,07:07,16:30,1363
23,伊春,07:32,07:32,16:55,1387
