Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,09:52,09:52,00:00,-
2,高碑店,11:00,11:02,01:08,84
3,保定,11:40,11:46,01:46,146
4,石家庄,13:12,13:21,03:12,281
5,高邑,13:50,13:52,03:41,328
6,邢台,14:31,14:35,04:20,390
7,邯郸,15:13,15:31,04:58,442
8,安阳,16:18,16:21,05:45,502
9,汤阴,16:41,16:51,06:05,524
10,鹤壁,17:06,17:30,06:20,543
11,郑州,19:07,19:32,07:57,689
12,许昌,20:27,20:30,08:52,775
13,漯河,21:08,21:33,09:30,829
14,平顶山,22:45,22:53,10:42,911
15,南阳,01:15,01:17,13:04,1058
16,襄阳,03:02,03:30,14:49,1187
17,谷城,04:26,04:29,15:45,1267
18,十堰,05:58,05:58,17:14,1358
