Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,07:07,07:07,00:00,-
2,仙游,07:46,07:48,00:39,116
3,莆田,07:59,08:01,00:50,140
4,福清,08:20,08:22,01:09,190
5,福州,08:50,08:53,01:37,245
6,古田北,09:18,09:20,02:02,250
7,延平,09:33,09:35,02:15,-
8,南平市,10:02,10:04,02:42,-
9,上饶,10:33,10:35,03:11,275
10,鹰潭北,11:06,11:11,03:42,381
11,南昌西,11:46,11:49,04:17,688
12,永修,12:26,12:28,04:54,741
13,共青城,12:40,12:42,05:06,767
14,庐山,13:01,13:03,05:25,811
15,瑞昌西,13:15,13:17,05:37,838
16,枫林,13:29,13:40,05:49,1001
17,阳新,13:52,13:54,06:01,889
18,大冶北,14:11,14:13,06:18,926
19,黄石北,14:20,14:23,06:25,936
20,鄂州,14:35,14:38,06:37,965
21,武汉,15:03,15:15,07:02,1021
22,信阳东,15:58,16:00,07:45,1358
23,驻马店西,16:25,16:39,08:10,1476
24,漯河西,16:57,17:00,08:28,1540
25,郑州东,17:35,17:35,09:03,1695
