Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔南,16:21,16:21,00:00,-
2,杜尔伯特,16:42,16:43,00:21,67
3,大庆西,16:57,16:59,00:35,47
4,安达,17:14,17:16,00:50,78
5,肇东,17:36,17:38,01:10,142
6,哈尔滨,18:00,18:02,01:32,152
7,哈尔滨西,18:12,18:15,01:42,159
8,双城北,18:31,18:33,01:58,189
9,德惠西,19:00,19:02,02:25,442
10,长春西,19:25,19:27,02:48,399
11,四平东,19:53,19:55,03:14,-
12,铁岭西,20:26,20:28,03:45,770
13,沈阳,20:50,20:53,04:07,690
14,辽阳,21:17,21:19,04:31,-
15,海城西,21:37,21:39,04:49,-
16,鲅鱼圈,22:05,22:07,05:15,-
17,大连北,22:47,22:47,05:55,-
