Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州南,----,10:53,00:00,-
2,佛山西,11:12,11:20,00:19,5
3,三水南,11:32,11:34,00:31,51
4,肇庆东,11:46,11:48,00:43,76
5,怀集,12:17,12:19,01:12,171
6,贺州,12:49,12:52,01:42,261
7,阳朔,13:29,13:31,02:19,350
8,桂林西,13:55,13:59,02:43,355
9,榕江,15:05,15:07,03:49,469
10,龙洞堡,16:07,16:09,04:49,621
11,贵阳东,16:19,16:23,04:59,857
12,黔西,16:52,16:54,05:28,-
13,毕节,17:17,17:21,05:51,-
14,宜宾西,18:28,18:31,06:58,-
15,彭山北,19:32,19:34,07:59,-
16,成都南,19:56,19:58,08:21,-
17,成都东,20:07,20:07,08:30,2263
