Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州,18:20,18:20,00:00,-
2,青田,19:13,19:17,00:53,57
3,丽水,20:27,20:29,02:03,136
4,缙云,21:08,21:10,02:42,168
5,永康,21:42,21:46,03:14,201
6,武义,22:06,22:09,03:34,222
7,金华南,22:43,23:13,04:08,227
8,义乌,23:53,23:56,04:48,232
9,诸暨,00:28,00:31,05:20,284
10,杭州,01:40,01:52,06:29,371
11,宣城,04:23,04:28,09:00,611
12,芜湖,05:19,05:25,09:51,675
13,马鞍山,06:05,06:09,10:31,722
14,南京,07:09,07:17,11:31,800
15,滁州北,07:55,07:59,12:09,857
16,蚌埠,09:32,09:37,13:42,984
17,宿州,10:36,10:40,14:41,1074
18,徐州,11:34,11:54,15:35,1260
19,枣庄西,13:10,13:13,16:51,1328
20,滕州,13:35,13:38,17:13,1290
21,兖州,14:19,14:22,17:54,1351
22,磁窑,14:56,14:59,18:28,1400
23,泰山,15:24,15:27,18:53,1434
24,济南,16:25,16:36,19:51,1507
25,晏城,17:07,17:10,20:22,1539
26,禹城,17:23,17:25,20:35,1557
27,德州,18:20,18:23,21:30,1625
28,泊头,19:09,19:13,22:16,1699
29,沧州,19:39,19:45,22:42,1738
30,青县,20:09,20:11,23:06,1791
31,静海,20:38,20:43,23:33,1811
32,天津,21:54,22:00,24:44,1864
33,唐山,23:22,23:28,26:06,1978
34,滦县,00:18,00:22,26:56,2049
35,秦皇岛,01:25,01:28,27:59,2140
36,锦州,04:00,04:07,30:31,2340
37,盘锦,05:14,05:17,31:38,2435
38,海城,06:15,06:17,32:36,2512
39,鞍山,06:43,06:46,33:02,2548
40,辽阳,07:05,07:07,33:21,2573
41,沈阳,07:55,08:03,34:09,2637
42,沈阳北,08:10,08:10,34:16,2640
