Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁,----,06:13,00:00,-
2,黎塘,07:42,07:47,01:29,120
3,来宾,08:32,08:37,02:14,81
4,柳州,09:40,09:50,03:17,789
5,桂林北,12:25,12:52,05:52,315
6,兴安北,13:28,13:33,06:28,1010
7,全州南,14:32,14:37,07:27,1062
8,东安东,16:10,16:17,09:00,1123
9,永州,16:43,17:05,09:26,514
10,邵阳,18:45,19:05,11:06,625
11,娄底,20:47,21:12,12:48,669
12,萍乡,00:36,00:42,16:12,993
13,鹰潭,05:14,05:32,20:44,1246
14,上饶,07:25,07:31,22:37,1362
15,衢州,10:03,10:09,25:09,1473
16,金华,11:10,11:18,26:10,-
17,义乌,11:58,12:03,26:50,1607
18,杭州,14:50,14:50,29:37,1746
