Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,安康,----,17:56,00:00,-
2,旬阳北,18:39,18:42,00:43,46
3,西安,21:10,21:30,03:11,259
4,咸阳,21:48,21:51,03:29,-
5,杨陵,22:30,22:34,04:08,344
6,宝鸡,23:37,23:43,05:11,399
7,天水,01:23,01:27,06:51,-
8,陇西,02:55,02:57,08:19,-
9,定西,03:53,03:55,09:15,-
10,兰州,05:28,05:59,10:48,-
11,武威,09:58,10:04,14:47,-
12,金昌,10:49,10:55,15:32,-
13,张掖,13:34,13:40,18:11,-
14,酒泉,15:48,15:52,20:19,-
15,柳园,19:40,19:50,24:07,-
16,哈密,00:26,00:46,28:43,-
17,鄯善,04:19,04:27,32:16,-
18,吐鲁番,05:45,05:53,33:34,-
19,乌鲁木齐,08:15,08:15,35:56,-
