Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南东,07:25,07:25,00:00,-
2,济南西,07:49,07:51,00:24,-
3,泰安,08:08,08:10,00:41,-
4,滕州东,08:41,08:43,01:12,-
5,枣庄,08:55,08:58,01:24,-
6,徐州东,09:16,09:37,01:42,-
7,永城北,10:06,10:15,02:11,-
8,砀山南,10:26,10:28,02:22,-
9,商丘,10:46,10:51,02:40,-
10,民权北,11:07,11:15,02:56,-
11,郑州东,11:54,12:06,03:35,-
12,许昌东,12:28,12:30,03:57,-
13,漯河西,12:47,12:49,04:14,-
14,驻马店西,13:07,13:18,04:32,-
15,信阳东,13:43,13:45,04:57,-
16,武汉,14:29,14:33,05:41,-
17,咸宁北,14:57,15:08,06:05,-
18,岳阳东,15:38,15:40,06:35,-
19,长沙南,16:14,16:19,07:09,-
20,湘潭北,16:33,16:35,07:23,-
21,娄底南,17:01,17:03,07:49,-
22,怀化南,17:56,18:00,08:42,-
23,新晃西,18:24,18:26,09:06,-
24,凯里南,19:05,19:07,09:45,-
25,贵阳北,19:45,19:50,10:23,-
26,安顺西,20:20,20:22,10:53,-
27,盘州,21:09,21:11,11:40,-
28,曲靖北,21:36,21:38,12:05,-
29,昆明南,22:13,22:13,12:40,-
