Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,蚌埠南,----,07:30,00:00,-
2,滁州,07:58,08:00,00:28,116
3,南京南,08:18,08:23,00:46,175
4,溧阳,08:50,08:52,01:13,-
5,宜兴,09:04,09:06,01:25,-
6,湖州,09:23,09:25,01:42,-
7,杭州东,09:47,09:54,02:04,431
8,义乌,10:28,10:30,02:38,576
9,金华,10:46,10:48,02:54,-
10,衢州,11:09,11:11,03:15,-
11,玉山南,11:30,11:32,03:34,-
12,上饶,11:47,11:49,03:49,-
13,南平市,12:19,12:21,04:19,-
14,建瓯西,12:37,12:39,04:35,-
15,延平,12:55,12:58,04:51,-
16,古田北,13:13,13:16,05:06,-
17,闽清北,13:28,13:31,05:18,-
18,福州,13:53,13:58,05:40,118
19,福州南,14:15,14:24,05:57,-
20,莆田,14:54,14:56,06:27,-
21,泉州,15:21,15:23,06:52,-
22,厦门北,15:49,15:54,07:18,383
23,漳州,16:13,16:15,07:37,-
24,南靖,16:30,16:32,07:52,-
25,龙岩,17:04,17:04,08:24,-
