Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武汉,----,08:50,00:00,-
2,信阳东,09:33,09:35,00:43,199
3,驻马店西,10:00,10:02,01:08,317
4,漯河西,10:20,10:29,01:26,381
5,许昌东,10:45,10:47,01:42,445
6,郑州东,11:11,11:17,02:06,536
7,民权北,11:59,12:01,02:48,676
8,徐州东,12:59,13:20,03:46,688
9,泰安,14:11,14:13,04:37,915
10,济南西,14:30,14:44,04:54,862
11,济南东,15:07,15:15,05:17,-
12,邹平,15:31,15:33,05:33,-
13,淄博北,15:44,15:46,05:44,-
14,临淄北,15:57,15:59,05:55,-
15,青州市北,16:09,16:11,06:05,-
16,潍坊北,16:27,16:30,06:21,-
17,即墨北,17:09,17:17,07:00,1344
18,莱阳,17:44,17:46,07:27,1414
19,桃村北,18:06,18:08,07:47,-
20,烟台南,18:25,18:27,08:04,1500
21,威海,18:54,18:54,08:31,1565
