Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,银川,----,17:34,00:00,-
2,宁东,18:23,18:25,00:49,5
3,定边,21:09,21:16,03:33,194
4,靖边,22:25,22:28,04:42,201
5,子洲,23:40,23:43,05:54,312
6,绥德,00:02,00:11,06:13,342
7,吕梁,01:17,01:23,07:19,529
8,汾阳,02:13,02:17,08:09,611
9,文水,02:31,02:35,08:23,628
10,太原,04:12,04:36,10:00,710
11,石家庄北,06:32,06:46,11:56,935
12,辛集,07:37,07:39,12:47,922
13,衡水,08:14,08:18,13:22,969
14,德州,09:09,09:12,14:13,1129
15,平原,09:35,09:38,14:36,1066
16,泰山,11:21,11:26,16:19,1222
17,磁窑,11:52,11:55,16:45,1256
18,兖州,13:08,13:11,17:58,1305
19,邹城,13:26,13:39,18:13,1326
20,滕州,14:05,14:08,18:39,1366
21,枣庄西,14:30,14:33,19:01,1400
22,徐州,15:50,16:20,20:18,1468
23,宿州,17:16,17:20,21:14,1542
24,蚌埠,19:12,19:20,23:06,1632
25,滁州北,20:57,21:01,24:43,1759
26,南京,22:08,22:25,25:50,1816
27,常州,00:56,01:00,28:21,2054
28,无锡,01:49,01:54,29:10,1885
29,苏州,02:24,02:29,29:40,2033
30,上海南,03:51,04:22,31:02,2131
31,嘉兴,05:08,05:11,31:48,2211
32,海宁,05:33,05:36,32:10,2239
33,杭州,06:29,06:29,33:03,2304
