Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,07:18,07:18,00:00,-
2,北京,07:32,07:33,00:14,9
3,北京东,07:42,07:43,00:23,14
4,通州,07:56,07:56,00:36,29
