Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,徐州东,07:57,07:57,00:00,-
2,永城北,08:23,08:25,00:26,10
3,砀山南,08:36,08:38,00:37,15
4,商丘,08:55,08:57,00:54,20
5,民权北,09:13,09:15,01:10,25
6,兰考南,09:28,09:30,01:23,30
7,开封北,09:46,09:48,01:39,35
8,郑州东,10:09,10:24,02:00,40
9,洛阳龙门,11:00,11:02,02:36,100
10,灵宝西,11:43,11:45,03:17,271
11,渭南北,12:15,12:17,03:47,417
12,西安北,12:39,12:47,04:09,480
13,城固北,13:49,13:51,05:11,-
14,汉中,14:03,14:07,05:23,1125
15,宁强南,14:30,14:33,05:46,-
16,广元,14:57,15:03,06:10,-
17,绵阳,15:55,15:57,07:02,-
18,德阳,16:14,16:16,07:19,-
19,青白江东,16:29,16:31,07:32,-
20,成都东,16:46,16:53,07:47,1541
21,璧山,17:58,18:00,08:52,-
22,重庆西,18:17,18:17,09:09,1843
