Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,06:50,00:00,-
2,漳州,07:09,07:11,00:19,42
3,龙岩,07:53,07:57,01:01,156
4,永安南,08:43,08:45,01:47,-
5,三明北,09:11,09:13,02:13,336
6,南平市,09:57,09:59,02:57,-
7,上饶,10:28,10:30,03:26,275
8,婺源,10:54,10:56,03:50,280
9,黄山北,11:19,11:26,04:13,285
10,歙县北,11:34,11:36,04:21,290
11,旌德,11:53,11:55,04:38,816
12,铜陵北,12:26,12:29,05:09,300
13,巢湖东,12:49,12:51,05:29,305
14,合肥南,13:13,13:23,05:51,315
15,淮南南,14:02,14:04,06:30,-
16,寿县,14:13,14:15,06:39,-
17,阜阳西,14:44,14:46,07:08,-
18,太和东,14:57,14:59,07:19,-
19,亳州南,15:19,15:21,07:39,-
20,商丘,15:45,15:47,08:03,-
21,兰考南,16:14,16:16,08:30,-
22,郑州东,16:48,16:51,09:02,1695
23,洛阳龙门,17:27,17:29,09:38,-
24,渑池南,17:48,17:50,09:57,-
25,华山北,18:29,18:33,10:36,-
26,西安北,19:03,19:17,11:06,-
27,杨陵南,19:45,19:47,11:34,-
28,岐山,20:02,20:04,11:49,-
29,宝鸡南,20:18,20:22,12:03,-
30,天水南,21:07,21:10,12:48,-
31,秦安,21:24,21:26,13:02,-
32,兰州西,22:28,22:28,14:04,-
