Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,丹东,11:11,11:11,00:00,-
2,凤城东,11:28,11:30,00:17,10
3,本溪,12:00,12:02,00:47,25
4,沈阳南,12:27,12:29,01:12,35
5,沈阳,12:41,12:44,01:24,109
6,盘锦北,13:42,13:43,02:22,194
7,葫芦岛北,14:21,14:22,03:00,286
8,山海关,15:04,15:07,03:42,428
9,秦皇岛,15:21,15:24,03:56,567
10,唐山,16:02,16:05,04:34,715
11,滨海北,16:21,16:23,04:50,-
12,天津西,16:47,16:53,05:14,839
13,沧州西,17:24,17:26,05:45,932
14,德州东,17:52,17:54,06:11,1036
15,济南西,18:18,18:32,06:35,1128
16,曲阜东,19:04,19:06,07:07,1160
17,徐州东,19:42,19:45,07:43,1317
18,蚌埠南,20:23,20:25,08:21,1473
19,南京南,21:07,21:09,09:03,1648
20,无锡东,21:52,21:54,09:46,1835
21,苏州北,22:05,22:07,09:57,1862
22,上海虹桥,22:30,22:30,10:20,1943
