Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,08:51,00:00,-
2,苏州,09:54,09:58,01:03,91
3,无锡,10:38,10:42,01:43,133
4,常州,11:09,11:13,02:10,172
5,南京,12:47,12:59,03:44,308
6,滁州北,13:37,13:41,04:22,358
7,蚌埠,15:05,15:14,05:46,485
8,宿州,16:13,16:26,06:45,575
9,徐州,17:17,17:26,07:36,649
10,夏邑县,18:35,18:40,08:45,800
11,商丘,19:05,19:10,09:10,795
12,兰考,20:05,20:08,10:05,883
13,开封,20:37,20:41,10:34,926
14,郑州,21:26,21:50,11:19,998
15,洛阳,23:21,23:24,12:50,1122
16,安康,07:56,08:16,21:22,1289
17,汉中,11:12,11:17,24:18,1529
18,阳平关,12:51,12:54,25:52,-
19,广元,14:34,14:46,27:32,1725
20,江油,17:34,17:44,30:20,1887
21,绵阳,18:21,18:25,30:57,1926
22,德阳,19:07,19:12,31:39,1980
23,成都,20:06,20:06,32:33,2581
