Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,13:22,13:22,00:00,-
2,保定,14:52,15:00,01:30,146
3,正定,16:17,16:19,02:47,-
4,石家庄,16:36,16:52,03:04,281
5,邯郸,18:53,18:56,05:05,442
6,郑州,21:50,22:17,07:59,689
7,关林,23:52,23:58,09:34,784
8,南阳,03:14,03:28,12:50,1058
9,邓州,04:19,04:24,13:41,1119
10,襄阳,05:47,06:10,15:04,1187
11,荆门,07:29,07:35,16:23,1311
12,澧县,10:16,10:18,19:04,1472
13,石门县北,10:47,10:53,19:33,1507
14,慈利,11:23,11:27,20:03,1549
15,张家界,12:30,12:38,21:06,1625
16,吉首,14:29,14:37,22:57,1750
17,麻阳,15:31,15:34,23:51,1843
18,怀化,16:15,16:15,24:32,2056
