Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,满洲里,13:28,13:28,00:00,-
2,扎赉诺尔西,13:51,13:54,00:23,23
3,海拉尔,15:36,15:46,02:05,186
4,牙克石,16:53,17:03,03:12,268
5,博克图,18:44,18:50,04:53,396
6,扎兰屯,20:30,20:34,06:33,475
7,碾子山,21:18,21:21,07:17,580
8,龙江,21:47,21:50,07:43,527
9,齐齐哈尔,23:01,23:27,08:54,608
10,白城,02:21,02:36,11:48,826
11,保康,04:28,04:32,13:40,1094
12,双辽,05:25,05:33,14:33,1171
13,三江口,05:53,05:56,14:53,1156
14,四平,06:46,06:53,15:43,1296
15,昌图,07:27,07:29,16:17,1364
16,开原,07:50,07:52,16:38,1348
17,铁岭,08:14,08:17,17:00,1460
18,沈阳北,09:10,09:25,17:53,1449
19,沈阳,09:32,09:47,18:00,1484
20,大虎山,11:16,11:19,19:29,1588
21,沟帮子,11:47,11:50,19:57,1630
22,锦州,12:33,12:39,20:40,1726
23,兴城,13:29,13:32,21:30,1765
24,绥中,14:03,14:05,22:01,1813
25,山海关,14:53,14:59,22:49,1910
26,迁安,16:17,16:20,24:07,1983
27,唐山,17:09,17:12,24:56,2088
28,芦台,17:39,17:41,25:23,2093
29,塘沽,18:11,18:14,25:53,2134
30,天津,18:54,19:10,26:33,2211
31,北京,21:07,21:07,28:30,2348
