Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门,----,07:50,00:00,-
2,晋江,08:30,08:32,00:40,77
3,泉州,08:43,08:45,00:51,102
4,莆田,09:10,09:12,01:16,171
5,福清,09:32,09:34,01:36,221
6,福州南,09:49,10:02,01:51,257
7,福州,10:18,10:30,02:07,276
8,闽清北,10:49,10:51,02:26,281
9,古田北,11:02,11:04,02:37,286
10,延平,11:18,11:24,02:51,-
11,建瓯西,11:40,11:42,03:07,291
12,上饶,12:22,12:27,03:47,306
13,金华,13:13,13:20,04:33,796
14,义乌,13:36,13:38,04:49,1045
15,杭州东,14:11,14:14,05:22,981
16,德清,14:27,14:29,05:35,-
17,湖州,14:42,14:44,05:48,-
18,长兴,14:53,14:55,05:57,-
19,宜兴,15:08,15:10,06:10,-
20,溧水,15:32,15:34,06:32,-
21,南京南,15:49,15:49,06:47,-
