Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,18:17,00:00,-
2,苏州,20:10,20:14,01:53,91
3,无锡,20:42,20:45,02:21,133
4,常州,21:30,21:34,03:06,172
5,镇江,22:30,22:33,04:02,244
6,南京,23:18,23:24,04:47,308
7,滁州北,00:04,00:07,05:27,358
8,蚌埠,02:08,02:18,07:28,485
9,徐州,04:03,04:11,09:13,649
10,枣庄西,05:12,05:15,10:14,717
11,滕州,05:37,05:40,10:36,751
12,邹城,06:08,06:17,11:04,791
13,兖州,06:32,06:36,11:19,812
14,泰山,07:32,07:35,12:15,895
15,济南,08:40,08:48,13:20,968
16,平原,09:49,09:52,14:21,1051
17,德州,10:25,10:28,14:54,1086
18,衡水,11:18,11:22,15:44,1148
19,辛集,11:56,11:58,16:18,1195
20,晋州,12:13,12:15,16:33,1216
21,石家庄北,13:04,13:22,17:22,1280
22,太原,15:20,16:03,19:20,1505
23,汾阳,17:13,17:28,20:30,-
24,柳林南,18:30,18:32,21:32,1711
25,绥德,19:14,19:17,22:14,1775
26,定边,21:51,21:53,24:48,2021
27,银川,23:58,23:58,26:53,2215
