Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,16:15,16:15,00:00,-
2,青田,16:34,16:36,00:19,5
3,丽水,16:55,16:58,00:38,84
4,永康南,17:18,17:20,00:58,94
5,金华南,17:38,17:42,01:16,104
6,义乌,18:00,18:06,01:34,109
7,杭州东,18:40,18:46,02:08,254
8,湖州,19:07,19:09,02:29,325
9,宜兴,19:26,19:32,02:46,381
10,溧阳,19:43,19:45,02:57,412
11,溧水,20:01,20:08,03:13,640
12,南京南,20:24,20:32,03:29,724
13,滁州,20:50,20:52,03:47,745
14,蚌埠南,21:20,21:22,04:15,685
15,宿州东,21:45,21:48,04:38,949
16,徐州东,22:08,22:12,04:58,1017
17,济南西,23:16,23:20,06:02,1127
18,济南东,23:43,23:43,06:25,-
