Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南,19:20,19:20,00:00,-
2,晏城,19:51,19:54,00:31,32
3,禹城,20:07,20:10,00:44,50
4,平原,20:34,20:43,01:08,83
5,德州,21:16,21:19,01:41,118
6,吴桥,21:34,21:36,01:56,140
7,东光,21:57,21:59,02:17,172
8,沧州,22:33,22:38,02:51,231
9,静海,23:20,23:23,03:33,304
10,天津,00:15,00:23,04:25,357
11,唐山,02:08,02:12,06:10,471
12,锦州,06:21,06:25,10:19,819
13,沟帮子,07:06,07:15,11:00,883
14,大虎山,07:47,08:09,11:32,-
15,新民,08:52,08:54,12:15,996
16,沈阳北,09:54,10:02,13:15,1052
17,昌图,11:21,11:23,14:34,1184
18,四平,12:00,12:02,15:11,1237
19,公主岭,12:35,12:47,15:44,1290
20,长春,13:31,13:41,16:28,1352
21,德惠,14:40,14:42,17:27,1433
22,扶余,15:25,15:28,18:10,1496
23,双城堡,16:03,16:05,18:45,-
24,哈尔滨西,16:37,17:03,19:17,1609
25,哈尔滨,17:15,17:23,19:29,-
26,大庆,18:57,19:15,21:03,-
27,齐齐哈尔,20:36,20:36,22:24,1738
