Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,锦州,----,12:40,00:00,-
2,义县,13:27,13:29,00:47,48
3,阜新南,14:18,14:24,01:36,90
4,彰武,15:50,15:53,03:02,-
5,甘旗卡,16:42,16:45,03:51,-
6,通辽,17:50,18:13,04:56,339
7,宝龙山,18:58,19:01,05:41,-
8,太平川,19:42,19:45,06:22,-
9,通榆,20:15,20:18,06:52,-
10,洮南,21:00,21:02,07:34,-
11,白城,21:30,21:38,08:02,819
12,齐齐哈尔,00:20,00:42,10:44,1317
13,扎兰屯,02:56,02:59,12:58,-
14,博克图,04:41,04:46,14:40,-
15,免渡河,06:02,06:05,15:56,-
16,牙克石,06:32,06:35,16:23,-
17,大雁,06:57,06:59,16:45,-
18,海拉尔,08:01,08:09,17:47,1589
19,嵯岗,09:28,09:31,19:06,-
20,扎赉诺尔西,09:56,09:59,19:31,-
21,满洲里,10:25,10:25,19:57,1726
