Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,19:21,00:00,-
2,松江,19:39,19:42,00:18,26
3,嘉兴,20:14,20:17,00:50,80
4,海宁,20:39,20:42,01:12,108
5,杭州东,21:34,21:40,02:04,167
6,义乌,22:52,22:55,03:16,312
7,金华,23:46,23:54,04:07,360
8,衢州,01:11,01:32,05:24,446
9,上饶,03:02,03:06,06:54,481
10,鹰潭,04:15,04:21,08:03,597
11,新余,06:42,06:47,10:24,843
12,宜春,07:22,07:26,10:59,897
13,萍乡,08:10,08:16,11:43,968
14,株洲,09:12,09:32,12:39,1049
15,衡阳,10:55,11:00,14:02,1183
16,郴州,12:40,12:45,15:42,1299
17,韶关东,14:23,14:30,17:20,1377
18,广州,16:51,17:12,19:41,1623
19,佛山,17:37,17:43,20:06,1695
20,肇庆,18:52,19:05,21:15,1782
21,阳春,20:48,20:51,22:58,1919
22,茂名,22:28,22:36,24:35,2044
23,湛江西,23:35,23:41,25:34,2049
24,雷州,01:04,01:10,26:57,-
25,海口,06:00,06:00,31:47,2355
