Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,拉萨,----,09:00,00:00,-
2,当雄,10:51,10:55,01:51,164
3,那曲,12:33,12:39,03:29,322
4,安多,14:18,14:22,05:08,448
5,格尔木,23:20,23:45,14:06,1142
6,德令哈,02:12,02:18,16:33,1451
7,西宁,06:43,07:03,20:58,1972
8,兰州,09:24,09:24,23:19,2188
