Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,湛江,----,14:55,00:00,-
2,遂溪,15:18,15:21,00:23,27
3,廉江,15:42,15:46,00:44,52
4,河唇,15:57,16:02,00:55,61
5,文地,16:28,16:31,01:21,96
6,陆川,17:02,17:05,01:52,139
7,玉林,17:38,17:48,02:25,175
8,贵港,18:49,18:53,03:26,264
9,来宾,20:22,20:35,04:55,383
10,柳州,21:27,21:42,05:47,453
11,宜州,23:00,23:05,07:05,544
12,金城江,00:00,00:12,08:00,614
13,南丹,01:03,01:08,08:51,682
14,麻尾,02:00,02:10,09:43,767
15,都匀,03:21,03:25,10:54,863
16,贵阳,04:55,05:24,12:24,1024
17,遵义,06:51,07:06,13:51,1179
18,重庆西,09:18,09:28,16:03,1430
19,潼南,10:56,10:59,17:31,1541
20,成都东,12:55,12:55,19:27,1739
