Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,----,06:57,00:00,-
2,溧阳,07:26,07:28,00:29,98
3,宜兴,07:40,07:42,00:41,129
4,长兴,07:54,07:56,00:53,165
5,湖州,08:05,08:07,01:02,185
6,德清,08:20,08:22,01:15,221
7,杭州东,08:35,08:39,01:28,256
8,义乌,09:12,09:19,02:01,401
9,金华,09:35,09:37,02:17,449
10,衢州,09:58,10:10,02:38,535
11,上饶,10:41,10:44,03:09,570
12,南平市,11:14,11:16,03:39,-
13,延平,11:43,11:47,04:06,-
14,福州,12:24,12:46,04:43,667
15,莆田,13:29,13:35,05:26,772
16,泉州,14:00,14:02,05:51,841
17,厦门北,14:28,14:28,06:17,912
