Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,----,09:55,00:00,-
2,虎门,10:12,10:14,00:17,52
3,广州南,10:31,10:36,00:34,102
4,清远,11:00,11:02,00:58,185
5,郴州西,12:00,12:08,01:56,479
6,衡阳东,12:41,12:43,02:29,632
7,长沙南,13:24,13:27,03:10,809
8,岳阳东,14:00,14:02,03:43,956
9,武汉,14:53,15:05,04:34,1171
10,信阳东,15:49,15:52,05:18,1370
11,驻马店西,16:17,16:19,05:43,1488
12,郑州,17:14,17:18,06:38,1716
13,洛阳龙门,17:55,17:57,07:15,1841
14,渑池南,18:16,18:18,07:34,1906
15,三门峡南,18:35,18:37,07:51,1964
16,灵宝西,18:52,18:54,08:06,2052
17,西安北,19:35,19:35,08:47,2221
