Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,11:05,00:00,-
2,秦安,12:10,12:14,01:05,10
3,天水南,12:29,12:34,01:20,10
4,宝鸡南,13:20,13:22,02:06,15
5,杨陵南,13:44,13:47,02:28,93
6,西安北,14:15,14:20,02:56,182
7,华山北,14:50,14:53,03:26,308
8,灵宝西,15:09,15:11,03:42,396
9,洛阳龙门,15:52,15:54,04:23,562
10,郑州东,16:32,16:36,05:01,636
11,商丘,17:29,17:31,05:54,656
12,亳州南,17:55,17:57,06:18,-
13,古城东,18:08,18:10,06:29,-
14,阜阳西,18:31,18:35,06:50,-
15,颍上北,18:51,18:53,07:06,-
16,淮南南,19:15,19:17,07:28,-
17,合肥,19:44,19:49,07:55,-
18,全椒,20:28,20:30,08:34,-
19,南京南,20:51,21:02,08:55,1007
20,镇江南,21:22,21:33,09:15,1072
21,无锡东,22:02,22:04,09:44,-
22,苏州北,22:15,22:20,09:55,1996
23,上海虹桥,22:43,22:43,10:18,1302
