Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西宁,08:40,08:40,00:00,-
2,乐都,09:25,09:38,00:45,61
3,海石湾,10:09,10:21,01:16,110
4,兰州,11:46,12:01,02:41,120
5,定西,13:17,13:19,03:57,334
6,陇西,14:12,14:15,04:50,418
7,甘谷,15:30,15:32,06:05,497
8,天水,16:44,16:50,07:17,564
9,宝鸡,19:29,19:34,09:56,719
10,蔡家坡,20:03,20:06,10:25,762
11,咸阳,21:32,21:35,11:51,869
12,西安,21:59,22:09,12:15,892
13,渭南,22:48,22:50,12:54,948
14,洛阳,03:08,03:24,17:12,1279
15,郑州,04:58,05:04,18:46,1403
16,商丘,07:28,07:33,21:10,1606
17,砀山,08:41,08:45,22:18,1681
18,徐州,09:40,09:54,23:13,1752
19,蚌埠,11:37,11:41,24:56,1916
20,南京,13:39,13:47,26:54,2100
21,常州,15:07,15:11,28:14,2248
22,无锡,15:38,15:42,28:41,-
23,苏州,16:10,16:14,29:09,2317
24,昆山,16:46,16:50,29:41,2352
25,上海,18:01,18:01,30:52,2401
