Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,达州,----,14:21,00:00,-
2,万源,16:03,16:05,01:42,65
3,紫阳,16:56,16:59,02:33,219
4,安康,17:36,17:50,03:10,276
5,旬阳,18:30,18:32,03:50,320
6,白河县,20:09,20:12,05:27,400
7,十堰,21:18,21:22,06:33,478
8,武当山,21:40,21:43,06:51,497
9,谷城,22:31,22:34,07:39,569
10,襄阳,23:33,23:59,08:38,649
11,荆门,01:18,01:23,09:57,773
12,石门县北,04:24,04:32,12:58,706
13,常德,05:23,05:29,13:49,716
14,益阳,06:29,06:35,14:49,726
15,长沙,07:51,08:12,16:05,736
16,株洲,08:50,08:56,16:43,788
17,衡阳,10:19,10:25,18:06,922
18,郴州,12:05,12:10,19:46,1069
19,韶关东,13:48,13:54,21:24,1222
20,英德,14:47,14:56,22:17,-
21,源潭,15:37,15:45,22:58,-
22,广州,16:38,16:58,23:51,2047
23,东莞东,18:31,18:37,25:24,2082
24,惠州,19:38,19:38,26:25,2136
