Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,08:40,08:40,00:00,-
2,沧州西,09:31,09:46,00:51,210
3,德州东,10:12,10:14,01:17,314
4,济南西,10:38,10:42,01:41,406
5,滕州东,11:25,11:30,02:24,591
6,徐州东,11:55,12:00,02:49,692
7,蚌埠南,12:38,12:40,03:27,848
8,淮南东,12:56,12:58,03:43,891
9,合肥南,13:36,13:44,04:21,916
10,巢湖东,14:05,14:07,04:42,921
11,铜陵北,14:27,14:34,05:02,931
12,南陵,14:46,14:48,05:14,936
13,绩溪北,15:13,15:17,05:39,951
14,黄山北,15:32,15:36,05:54,956
15,婺源,15:57,15:59,06:15,961
16,上饶,16:23,16:26,06:39,971
17,武夷山北,16:48,16:50,07:01,976
18,建瓯西,17:13,17:15,07:24,986
19,古田北,17:41,17:43,07:50,956
20,福州,18:11,18:16,08:18,1001
21,莆田,18:58,19:00,09:00,1071
22,泉州,19:25,19:32,09:25,1140
23,厦门北,19:58,19:58,09:51,1211
