Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,08:40,08:40,00:00,-
2,溧水,08:57,08:59,00:17,46
3,宜兴,09:22,09:24,00:40,129
4,湖州,09:40,09:42,00:56,185
5,杭州东,10:04,10:09,01:18,256
6,桐庐,10:41,10:43,01:50,-
7,千岛湖,11:04,11:06,02:11,-
8,绩溪北,11:30,11:32,02:35,-
9,黄山北,11:48,11:51,02:51,-
10,婺源,12:12,12:15,03:12,-
11,上饶,12:39,12:42,03:36,570
12,延平西,13:38,13:40,04:32,-
13,三明北,13:56,13:58,04:48,-
14,永安南,14:24,14:26,05:14,-
15,龙岩,15:11,15:15,05:59,1068
16,漳州,15:58,16:16,06:42,954
17,漳浦,16:34,16:41,07:00,-
18,云霄,16:55,16:57,07:14,-
19,潮汕,17:30,17:34,07:47,-
20,普宁,17:55,17:57,08:08,-
21,惠东,18:53,18:58,09:04,-
22,深圳北,19:39,19:39,09:45,-
