Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,20:27,00:00,-
2,韶关东,22:43,22:48,02:16,221
3,郴州,00:27,00:33,03:55,374
4,衡阳,02:16,02:23,05:38,521
5,株洲,03:48,03:53,07:03,655
6,长沙,04:32,04:51,07:42,707
7,岳阳,06:13,06:19,09:04,854
8,赤壁,07:39,07:42,10:24,951
9,咸宁,08:09,08:19,10:51,989
10,武昌,09:14,09:46,11:46,1069
11,孝感,10:49,10:52,12:49,1159
12,广水,11:41,11:51,13:38,1238
13,信阳,12:40,12:44,14:27,1303
14,确山,13:33,13:36,15:16,1379
15,驻马店,13:50,13:53,15:30,1399
16,西平,14:20,14:23,15:57,1443
17,漯河,14:40,14:43,16:14,1465
18,许昌,15:23,15:25,16:54,1519
19,郑州,16:36,16:44,18:05,1605
20,巩义,17:48,17:51,19:09,-
21,洛阳,18:32,18:36,19:50,1723
22,三门峡,20:23,20:27,21:37,1845
23,渭南,23:05,23:09,24:15,2054
24,西安,00:05,00:20,25:11,2110
25,咸阳,00:38,00:43,25:29,2106
26,宝鸡,02:22,02:30,27:08,2256
27,天水,04:13,04:25,28:51,2411
28,甘谷,05:07,05:12,29:33,2478
29,武山,05:39,05:44,30:00,-
30,陇西,06:10,06:15,30:26,2557
31,定西,07:11,07:16,31:22,2641
32,兰州,08:46,08:46,32:52,2792
