Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,09:35,00:00,-
2,嘉兴南,10:07,10:09,00:32,84
3,杭州东,10:36,10:41,00:59,159
4,绍兴北,11:00,11:02,01:18,202
5,绍兴东,11:14,11:19,01:30,207
6,余姚北,11:30,11:32,01:41,212
7,宁波,11:53,12:00,02:02,261
8,三门县,12:39,12:41,02:41,420
9,台州,13:00,13:02,03:00,448
10,温岭,13:13,13:15,03:11,472
11,乐清,13:39,13:41,03:35,536
12,温州南,13:56,13:58,03:50,413
13,苍南,14:21,14:23,04:13,465
14,福安,15:04,15:06,04:54,768
15,宁德,15:18,15:20,05:06,795
16,福州南,15:58,16:02,05:44,593
17,厦门北,17:21,17:21,07:03,819
