Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳,09:32,09:32,00:00,-
2,福泉,11:04,11:10,01:32,128
3,凯里,12:03,12:08,02:25,188
4,施秉,12:49,12:53,03:06,168
5,镇远,13:29,13:33,03:42,252
6,玉屏,14:32,14:41,04:41,313
7,新晃,15:14,15:17,05:14,346
8,怀化,16:26,16:35,06:23,433
9,娄底,20:39,20:45,10:27,772
10,湘潭,21:58,22:03,11:40,871
11,株洲,22:46,23:01,12:23,897
12,上饶,05:28,05:35,18:50,1441
13,衢州,07:22,07:25,20:37,1552
14,金华,08:29,08:35,21:41,1638
15,义乌,09:09,09:12,22:15,1686
16,杭州东,10:31,10:37,23:34,1855
17,海宁,11:13,11:16,24:10,1914
18,嘉兴,11:35,11:38,24:29,1942
19,松江,12:15,12:18,25:06,1972
20,上海南,12:47,12:47,25:35,2022
