Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,淮安东,----,06:32,00:00,-
2,宿迁,07:00,07:02,00:28,-
3,睢宁,07:14,07:16,00:40,-
4,徐州东,07:41,08:00,01:05,-
5,宿州东,08:18,08:20,01:23,-
6,蚌埠南,08:43,08:45,01:46,-
7,定远,09:03,09:05,02:04,-
8,滁州,09:23,09:25,02:22,-
9,南京南,09:43,10:03,02:40,-
10,镇江南,10:22,10:24,02:59,-
11,常州北,10:41,10:48,03:16,-
12,无锡东,11:04,11:11,03:32,-
13,苏州北,11:22,11:24,03:43,-
14,上海虹桥,11:47,11:51,04:06,-
15,嘉兴南,12:18,12:21,04:33,-
16,杭州东,12:47,12:52,04:59,-
17,富阳,13:13,13:15,05:20,-
18,桐庐,13:29,13:31,05:34,-
19,建德,13:45,13:47,05:48,-
20,千岛湖,13:58,14:00,05:59,-
21,绩溪北,14:24,14:26,06:23,-
22,黄山北,14:41,14:41,06:38,-
