Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,06:58,00:00,-
2,昆山南,07:17,07:19,00:19,50
3,苏州,07:33,07:35,00:33,84
4,无锡,07:50,07:52,00:48,126
5,常州,08:07,08:09,01:03,165
6,丹阳,08:25,08:27,01:19,209
7,镇江,08:39,08:41,01:31,237
8,南京南,09:11,09:15,02:01,295
9,全椒,09:35,09:37,02:21,351
10,合肥南,10:13,10:18,02:57,452
11,六安,10:42,10:44,03:21,539
12,汉口,12:10,12:16,04:47,811
13,潜江,13:07,13:09,05:38,961
14,荆州,13:35,13:37,06:04,1031
15,宜昌东,14:11,14:17,06:38,1119
16,巴东,15:11,15:20,07:32,-
17,恩施,16:14,16:23,08:26,1333
18,利川,16:58,17:17,09:01,1394
19,丰都,18:13,18:16,09:57,1538
20,重庆北,19:10,19:25,10:51,1656
21,合川,19:50,19:52,11:16,1738
22,潼南,20:17,20:19,11:41,1787
23,成都东,21:36,21:36,12:58,1985
