Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,洛阳,----,13:18,00:00,-
2,巩义,14:02,14:05,00:44,54
3,郑州,15:08,15:30,01:47,124
4,开封,16:22,16:26,02:39,196
5,兰考,16:54,16:59,03:07,239
6,民权,17:20,17:26,03:28,275
7,商丘,18:06,18:10,04:08,327
8,亳州,19:00,19:04,04:58,401
9,阜阳,20:13,20:28,06:07,452
10,潢川,22:00,22:12,07:39,563
11,光山,22:28,22:33,07:55,626
12,九江,02:24,02:30,11:46,1028
13,鹰潭,05:46,05:58,15:02,1193
14,武夷山,08:11,08:17,17:15,1363
15,建阳,09:03,09:07,18:01,1415
16,建瓯,09:48,09:54,18:42,1461
17,延平东,10:54,11:01,19:42,-
18,古田,11:58,12:01,20:39,1572
19,福州,13:28,13:28,22:06,1667
