Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,11:32,00:00,-
2,昆山,12:06,12:11,00:34,49
3,苏州,12:36,12:46,00:59,91
4,无锡,13:14,13:19,01:27,133
5,常州,13:46,13:52,01:54,172
6,南京,15:54,16:10,03:56,308
7,蚌埠,18:16,18:22,06:02,485
8,徐州,21:39,21:50,09:19,649
9,郑州,03:36,03:55,15:05,998
10,洛阳,05:28,05:36,16:38,1122
11,三门峡西,08:33,08:41,19:35,1267
12,渭南,10:55,10:58,21:49,1453
13,西安,12:07,12:38,22:58,1509
14,咸阳,12:56,13:00,23:16,1532
15,宝鸡,14:56,15:06,25:12,1649
16,天水,16:56,17:02,27:02,1804
17,陇西,18:30,18:33,28:30,1950
18,定西,19:29,19:32,29:26,2067
19,兰州,21:30,21:42,31:24,2152
20,武威,01:32,01:38,35:14,2455
21,金昌,02:21,02:26,35:57,2562
22,张掖,04:19,04:25,37:50,2699
23,酒泉,06:48,06:51,40:13,2900
24,柳园,10:58,11:10,44:20,3219
25,哈密,14:11,14:30,47:21,3382
26,鄯善,17:38,17:44,50:29,3803
27,吐鲁番,19:13,19:21,51:58,3951
28,乌鲁木齐,21:10,21:10,53:47,3917
