Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,泰州,----,16:13,00:00,-
2,东台,17:10,17:18,00:57,94
3,盐城,17:59,18:05,01:38,157
4,阜宁,18:55,19:01,02:28,218
5,淮安,19:46,19:49,03:13,280
6,沭阳,20:36,20:40,04:00,339
7,新沂,21:18,21:23,04:38,391
8,徐州,23:09,23:26,06:24,500
9,砀山,00:22,00:32,07:20,583
10,商丘,01:50,01:55,08:38,646
11,开封,03:21,03:25,10:04,-
12,郑州,04:16,04:35,10:55,849
13,洛阳,06:28,06:30,12:48,973
14,渭南,11:17,11:20,17:35,1304
15,西安,12:19,12:28,18:34,1360
16,咸阳,12:45,12:48,18:51,1383
17,宝鸡,14:27,14:34,20:30,1533
18,天水,16:11,16:16,22:07,1688
19,甘谷,16:58,17:08,22:49,1755
20,陇西,17:57,17:59,23:38,1834
21,定西,18:55,19:01,24:34,1918
22,兰州,20:23,20:23,25:56,2036
