Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,唐山,----,19:44,00:00,-
2,天津,21:15,21:25,01:31,114
3,静海,22:10,22:14,02:16,167
4,沧州,22:56,23:02,02:58,240
5,德州,01:20,01:49,05:16,353
6,衡水,02:38,02:48,06:05,415
7,辛集,03:22,03:35,06:39,462
8,晋州,03:50,03:53,06:54,483
9,石家庄北,04:42,04:54,07:43,547
10,阳泉北,05:57,06:03,08:46,651
11,太原,07:22,07:39,10:05,772
12,榆次,08:05,08:10,10:31,799
13,祁县,08:50,08:53,11:11,858
14,平遥,09:08,09:12,11:26,880
15,介休,09:37,09:41,11:51,911
16,灵石,10:06,10:09,12:16,938
17,霍州,10:45,10:48,12:52,981
18,洪洞,11:25,11:28,13:29,1023
19,临汾,11:51,11:51,13:52,1046
