Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,天津西,----,08:05,00:00,-
2,胜芳,08:22,08:24,00:17,5
3,霸州西,08:40,08:43,00:33,10
4,白沟,08:54,08:57,00:44,15
5,白洋淀,09:08,09:12,00:55,20
6,石家庄,09:57,10:22,01:40,167
7,邯郸东,11:00,11:02,02:18,342
8,鹤壁东,11:32,11:34,02:48,448
9,郑州东,12:08,12:11,03:22,579
10,洛阳龙门,12:47,12:49,03:58,718
11,华山北,13:42,13:44,04:51,1106
12,西安北,14:18,14:23,05:25,1098
13,鄠邑,14:40,14:42,05:42,1272
14,汉中,15:40,15:42,06:40,1469
15,广元,16:24,16:28,07:22,1607
16,绵阳,17:20,17:22,08:14,1772
17,青白江东,17:48,17:50,08:40,-
18,成都东,18:05,18:13,08:55,1885
19,资中北,18:48,18:50,09:30,-
20,内江北,19:01,19:03,09:41,2038
21,重庆西,19:46,19:46,10:24,2187
