Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,08:10,08:10,00:00,-
2,德州东,09:24,09:26,01:14,314
3,济南西,09:50,09:55,01:38,406
4,枣庄,10:47,10:54,02:30,627
5,徐州东,11:12,11:21,02:48,692
6,滁州,12:23,12:25,03:50,964
7,南京南,12:42,12:44,04:07,1023
8,湖州,13:30,13:32,04:53,1208
9,杭州东,13:53,14:06,05:14,1279
10,宁波,14:55,14:57,06:03,1434
11,宁海,15:25,15:27,06:31,1506
12,台州,15:57,15:59,07:01,1586
13,温岭,16:10,16:12,07:12,1610
14,温州南,16:47,16:49,07:47,1709
15,福鼎,17:28,17:30,08:26,1803
16,霞浦,17:50,17:52,08:46,1856
17,宁德,18:13,18:15,09:07,1915
18,福州,18:57,18:57,09:49,1001
