Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南昌,14:26,14:26,00:00,-
2,九江,15:55,15:59,01:29,135
3,蕲春,17:19,17:22,02:49,232
4,浠水,17:42,17:45,03:09,262
5,黄州,18:09,18:12,03:33,291
6,麻城,18:52,18:58,04:13,358
7,阜阳,21:29,21:41,06:44,544
8,亳州,22:52,22:56,07:55,698
9,商丘南,23:47,23:51,08:46,762
10,菏泽,01:22,01:34,10:17,817
11,济宁,02:47,02:52,11:30,974
12,兖州,03:21,03:48,11:59,1006
13,泰山,04:44,05:17,12:55,1089
14,济南,06:15,06:21,13:53,1162
15,淄博,07:36,07:41,15:08,1272
16,潍坊,08:45,08:53,16:12,1372
17,蓝村,10:11,10:30,17:30,1503
18,青岛北,11:10,11:10,18:10,-
