Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,----,08:54,00:00,-
2,深圳坪山,09:14,09:16,00:20,36
3,惠州南,09:26,09:28,00:30,56
4,汕尾,10:03,10:05,01:05,156
5,普宁,10:40,10:42,01:40,252
6,潮汕,11:07,11:13,02:05,305
7,漳州,12:12,12:14,03:04,562
8,厦门北,12:35,12:40,03:25,514
9,泉州,13:05,13:07,03:50,585
10,惠安,13:17,13:19,04:00,603
11,福清,13:54,13:56,04:35,704
12,福州南,14:11,14:13,04:50,740
13,福州,14:29,14:33,05:06,759
14,建瓯西,15:18,15:20,05:51,-
15,南平市,15:36,15:38,06:07,-
16,上饶,16:07,16:12,06:36,1099
17,黄山北,16:54,16:57,07:18,1261
18,绩溪北,17:11,17:15,07:32,1302
19,旌德,17:26,17:28,07:43,-
20,南陵,17:47,17:49,08:02,1394
21,铜陵北,18:01,18:03,08:14,1428
22,无为,18:15,18:17,08:26,1462
23,巢湖东,18:30,18:32,08:39,1497
24,合肥南,18:54,18:58,09:01,1567
25,淮南南,19:37,19:39,09:40,-
26,寿县,19:48,19:50,09:49,-
27,阜阳西,20:19,20:19,10:18,-
