Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,海口,----,19:30,00:00,-
2,徐闻,23:01,23:06,03:31,193
3,雷州,23:58,00:01,04:23,262
4,湛江西,00:37,00:43,04:59,306
5,茂名,01:42,01:48,05:58,311
6,肇庆,05:29,05:38,09:39,573
7,佛山,07:04,07:11,11:05,660
8,广州,07:50,08:13,11:44,682
9,韶关东,11:44,11:50,15:15,903
10,坪石,12:47,13:03,16:12,1068
11,郴州,13:48,13:54,16:57,1056
12,衡阳,15:37,15:43,18:40,1203
13,株洲,17:22,17:48,20:19,1337
14,萍乡,18:39,18:43,21:10,-
15,宜春,19:26,19:29,21:53,1489
16,新余,20:04,20:08,22:28,1543
17,鹰潭,22:53,23:04,25:13,1789
18,上饶,00:19,00:25,26:28,1905
19,金华,03:56,04:06,29:59,-
20,义乌,04:40,04:44,30:33,2150
21,诸暨,05:12,05:15,31:01,2202
22,杭州东,06:13,06:19,31:59,2295
23,海宁,06:57,07:18,32:37,2354
24,嘉兴,07:40,07:43,32:59,2382
25,嘉善,07:58,08:01,33:14,2400
26,上海南,08:49,08:49,34:02,2462
