Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,合肥南,06:53,06:53,00:00,-
2,南京南,07:45,07:48,00:52,157
3,丹阳,08:23,08:29,01:27,259
4,常州,08:44,08:46,01:42,303
5,无锡,09:00,09:02,01:56,342
6,苏州,09:17,09:19,02:11,384
7,昆山南,09:31,09:33,02:23,402
8,上海虹桥,09:54,09:58,02:44,452
9,海宁西,10:38,10:41,03:24,-
10,杭州东,10:54,10:58,03:37,413
11,绍兴北,11:17,11:19,03:56,432
12,绍兴东,11:30,11:32,04:07,487
13,宁波,11:59,12:05,04:34,544
14,宁海,12:33,12:35,05:02,640
15,三门县,12:50,12:52,05:17,681
16,台州,13:11,13:13,05:36,727
17,温岭,13:24,13:26,05:47,751
18,乐清,13:50,13:52,06:11,808
19,温州南,14:09,14:09,06:28,667
