Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,13:56,13:56,00:00,-
2,青田,14:15,14:17,00:19,5
3,丽水,14:36,14:38,00:38,84
4,缙云西,14:51,14:53,00:51,89
5,永康南,15:04,15:06,01:02,94
6,武义北,15:17,15:19,01:13,99
7,金华南,15:30,15:32,01:24,104
8,金华,15:52,15:54,01:44,109
9,上饶,16:37,16:40,02:27,306
10,鹰潭北,17:06,17:08,02:53,403
11,南昌西,17:45,17:55,03:30,552
12,永修,18:15,18:17,03:50,600
13,共青城,18:29,18:31,04:02,626
14,庐山,18:50,18:52,04:21,740
15,阳新,19:18,19:20,04:47,760
16,鄂州,19:47,19:49,05:14,831
17,武汉,20:12,20:16,05:37,887
18,汉口,20:34,20:39,05:55,1198
19,荆州,21:52,21:54,07:08,1202
20,宜昌东,22:28,22:28,07:42,1290
