Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,08:22,08:22,00:00,-
2,乐清,08:37,08:39,00:15,35
3,台州,09:10,09:12,00:46,123
4,宁海,09:41,09:44,01:15,203
5,宁波,10:16,10:18,01:47,275
6,余姚北,10:37,10:39,02:06,324
7,绍兴北,10:57,10:59,02:24,387
8,杭州东,11:17,11:20,02:42,254
9,溧水,12:10,12:12,03:32,640
10,南京南,12:29,12:31,03:49,724
11,滁州,12:49,12:51,04:07,745
12,宿州东,13:38,13:40,04:54,949
13,徐州东,13:59,14:04,05:13,1017
14,永城北,14:30,14:32,05:39,1022
15,商丘,14:55,14:57,06:02,1027
16,开封北,15:32,15:35,06:37,1037
17,郑州东,15:56,15:59,06:58,1042
18,郑州西,16:15,16:17,07:14,1047
19,洛阳龙门,16:42,16:44,07:39,1102
20,灵宝西,17:25,17:27,08:20,-
21,华山北,17:44,17:56,08:37,1361
22,渭南北,18:14,18:16,08:55,1419
23,西安北,18:34,18:34,09:13,1482
